Artist,Title,Air Time
Bad Company,Burnin' Sky,2017-11-30 16:36:00
Michael Jackson,Burn This Disco Out,2017-11-30 16:33:00
Suicide Commandos,Burn It Down,2017-11-30 16:31:00
Elton John,Burn Down The Mission,2017-11-30 16:22:00
Peter Tosh,Burial,2017-11-30 16:18:00
Jethro Tull,Bungle In The Jungle,2017-11-30 16:15:00
Van Morrison,Bulbs,2017-11-30 16:10:00
Jools Holland,Buick 48,2017-11-30 16:05:00
Bob Marley & The Wailers,Buffalo Soldier,2017-11-30 16:00:00
Bob Dylan,Buckets of Rain,2017-11-30 15:56:00
John Prine,Bruised Orange,2017-11-30 15:49:00
The Rolling Stones,Brown Sugar,2017-11-30 15:46:00
Axis,Brown Eyes,2017-11-30 15:41:00
Willie Hutch,Brothers Gonna Work It Out,2017-11-30 15:37:00
Stories,Brother Louie,2017-11-30 15:33:00
Steely Dan,Brooklyn (Owes The Charmer Under Me),2017-11-30 15:29:00
The Move,Brontosaurus,2017-11-30 15:25:00
Led Zeppelin,Bron-Y-Aur Stomp,2017-11-30 15:19:00
Frank Marino & Mahogany Rush,Broken Heart Blues,2017-11-30 15:14:00
Marianne Faithfull,Broken English,2017-11-30 15:07:00
Grateful Dead,Brokedown Palace,2017-11-30 15:03:00
Procol Harum,Bringing Home The Bacon,2017-11-30 14:55:00
The Police,Bring On The Night,2017-11-30 14:50:00
Van Morrison,Bright Side Of The Road,2017-11-30 14:47:00
Lonnie Liston Smith,Bright Moments,2017-11-30 14:40:00
Simon & Garfunkel,Bridge Over Troubled Water,2017-11-30 14:33:00
Aretha Franklin,Bridge Over Troubled Water,2017-11-30 14:28:00
Robin Trower,Bridge Of Sighs,2017-11-30 14:23:00
Maria Muldaur,Brickyard Blues,2017-11-30 14:17:00
The Commodores,Brick House,2017-11-30 14:13:00
George Benson,Breezin',2017-11-30 14:06:00
Neil Sedaka,Breaking Up Is Hard To Do,2017-11-30 14:02:00
David Bowie,Breaking Glass,2017-11-30 14:00:00
Supertramp,Breakfast In America,2017-11-30 13:57:00
Tom Petty & The Heartbreakers,Breakdown,2017-11-30 13:54:00
The Alan Parsons Project,Breakdown,2017-11-30 13:49:00
The Stylistics,Break Up To Make Up,2017-11-30 13:45:00
Aretha Franklin,Break It To Me Gently,2017-11-30 13:41:00
Budgie,Breadfan,2017-11-30 13:35:00
Gram Parsons,Brass Buttons,2017-11-30 13:31:00
Looking Glass,Brandy (You're A Fine Girl),2017-11-30 13:28:00
Melanie,Brand New Key,2017-11-30 13:25:00
The Clash,Brand New Cadillac,2017-11-30 13:23:00
Pink Floyd,Brain Damage/Eclipse,2017-11-30 13:15:00
Cymande,Bra,2017-11-30 13:10:00
David Bowie,Boys Keep Swinging,2017-11-30 13:05:00
Electric Light Orchestra,Boy Blue,2017-11-30 12:59:00
Joe Ely,Boxcars,2017-11-30 12:55:00
Grateful Dead,Box Of Rain,2017-11-30 12:48:00
Emmylou Harris,Boulder To Birmingham,2017-11-30 12:45:00
Roxy Music,Both Ends Burning,2017-11-30 12:40:00
Bruce Springsteen,Born To Run,2017-11-30 12:34:00
The Heartbreakers,Born To Lose,2017-11-30 12:31:00
Rod Stewart,Born Loose,2017-11-30 12:25:00
Mott The Hoople,Born Late '58,2017-11-30 12:20:00
The Police,Born In The 50's,2017-11-30 12:16:00
Nick Lowe,Born Fighter,2017-11-30 12:13:00
Magazine,Boredom,2017-11-30 12:08:00
Destroy All Monsters,Bored,2017-11-30 12:04:00
The Souther-Hillman-Furay Band,Border Town,2017-11-30 12:00:00
Elton John,Border Song,2017-11-30 11:56:00
Bootsy Collins,Bootzilla,2017-11-30 11:49:00
The Heptones,Book Of Rules,2017-11-30 11:46:00
Bette Midler,Boogie Woogie Bugle Boy,2017-11-30 11:44:00
Led Zeppelin,Boogie With Stu,2017-11-30 11:38:00
Root Boy Slim & The Sex Change Band,Boogie Till You Puke,2017-11-30 11:34:00
A Taste Of Honey,Boogie Ooogie Oogie,2017-11-30 11:31:00
Stevie Wonder,Boogie On Reggae Woman,2017-11-30 11:26:00
Heatwave,Boogie Nights,2017-11-30 11:19:00
Eddie Kendricks,Boogie Down,2017-11-30 11:12:00
John Hartford,Boogie,2017-11-30 11:10:00
Bob Weir,Bombs Away,2017-11-30 11:03:00
Queen,Bohemian Rhapsody,2017-11-30 10:57:00
Steely Dan,Bodhisattva,2017-11-30 10:52:00
Syd Barrett,Bob Dylan Blues,2017-11-30 10:46:00
Bob Seger,Bo Diddley,2017-11-30 10:40:00
Eric Clapton,Blues Power,2017-11-30 10:37:00
Paul McCartney & Wings,Bluebird,2017-11-30 10:34:00
The Doors,Blue Sunday,2017-11-30 10:29:00
The Allman Brothers,Blue Sky,2017-11-30 10:23:00
Willie Nelson,Blue Skies,2017-11-30 10:20:00
Eric Andersen,Blue River,2017-11-30 10:15:00
Joni Mitchell,Blue Motel Room,2017-11-30 10:10:00
Foreigner,"Blue Morning, Blue Day",2017-11-30 10:07:00
Van Morrison,Blue Money,2017-11-30 10:03:00
Fleetwood Mac,Blue Letter,2017-11-30 10:00:00
Willie Nelson,Blue Eyes Crying In The Rain,2017-11-30 09:57:00
Joni Mitchell,Blue Boy,2017-11-30 09:52:00
Joni Mitchell,Blue,2017-11-30 09:49:00
Dr. John,Blow Wind Blow,2017-11-30 09:46:00
James Taylor,Blossom,2017-11-30 09:44:00
Supertramp,Bloody Well Right,2017-11-30 09:39:00
Willie Nelson,Bloody Mary Morning,2017-11-30 09:35:00
Rod Stewart,Blondes Have More Fun,2017-11-30 09:31:00
Ian Dury & The Blockheads,Blockheads,2017-11-30 09:28:00
Devo,Blockhead,2017-11-30 09:25:00
The Ramones,Blitzkrieg Bop,2017-11-30 09:22:00
Manfred Mann,Blinded By The Light,2017-11-30 09:11:00
Bruce Springsteen,Blinded By The Light,2017-11-30 09:06:00
Frank Zappa,Blessed Relief,2017-11-30 08:58:00
Todd Rundgren,Bleeding,2017-11-30 08:53:00
Richard Hell & The Voidoids,Blank Generation,2017-11-30 08:50:00
The Jacksons,Blame It On The Boogie,2017-11-30 08:45:00
Elvis Costello,Blame It On Cain,2017-11-30 08:42:00
The Doobie Brothers,Black Water,2017-11-30 08:34:00
Black Sabbath,Black Sabbath,2017-11-30 08:28:00
Waylon Jennings,Black Rose,2017-11-30 08:26:00
Weather Report,Black Market,2017-11-30 08:17:00
Todd Rundgren,Black Maria,2017-11-30 08:11:00
Santana,Black Magic Woman/Gypsy Queen,2017-11-30 08:03:00
Steely Dan,Black Friday,2017-11-30 08:00:00
Stevie Wright,Black Eyed Bruiser,2017-11-30 07:54:00
Led Zeppelin,Black Dog,2017-11-30 07:49:00
Joni Mitchell,Black Crow,2017-11-30 07:42:00
Steely Dan,Black Cow,2017-11-30 07:37:00
David Bowie,Black Country Rock,2017-11-30 07:31:00
Trapeze,Black Cloud,2017-11-30 07:24:00
Ram Jam,Black Betty,2017-11-30 07:20:00
Three Dog Night,Black And White,2017-11-30 07:13:00
Cat Stevens,Bitterblue,2017-11-30 07:10:00
Neil Young,Bite The Bullet,2017-11-30 07:04:00
Miles Davis,Bitches Brew,2017-11-30 06:36:00
The Rolling Stones,Bitch,2017-11-30 06:31:00
Randy Newman,Birmingham,2017-11-30 06:28:00
Mahavishnu Orchestra,Birds Of Fire,2017-11-30 06:23:00
Weather Report,Birdland,2017-11-30 06:17:00
Patti Smith,Birdland,2017-11-30 06:05:00
Chuck Berry,Bio,2017-11-30 05:58:00
Jesse Winchester,Biloxi,2017-11-30 05:55:00
Bo Donaldson & The Heywoods,"Billy, Don't Be A Hero",2017-11-30 05:51:00
Ry Cooder,Billy The Kid,2017-11-30 05:47:00
Alice Cooper,Billion Dollar Babies,2017-11-30 05:43:00
Ian Dury & The Blockheads,Billericay Dickie,2017-11-30 05:39:00
Joni Mitchell,Big Yellow Taxi,2017-11-30 05:37:00
John Cale,Big White Cloud,2017-11-30 05:33:00
Bonnie Raitt,Big Road,2017-11-30 05:30:00
Nick Lowe,"Big Kick, Plain Scrap!",2017-11-30 05:27:00
Captain Beefheart,Big Eyed Beans From Venus,2017-11-30 05:23:00
Phil Manzanera,Big Day,2017-11-30 05:19:00
Dr. John,Big Chief,2017-11-30 05:16:00
Spinal Tap,Big Bottom,2017-11-30 05:12:00
Ry Cooder,Big Bad Bill Is Sweet William Now,2017-11-30 05:09:00
Queen,Bicycle Race,2017-11-30 05:05:00
George Harrison,Beware Of Darkness,2017-11-30 05:02:00
The Isley Brothers,Between The Sheets,2017-11-30 04:56:00
Judas Priest,"Better By You, Better Than Me",2017-11-30 04:52:00
Richard Hell & The Voidoids,Betrayal Takes Two,2017-11-30 04:49:00
Kiss,Beth,2017-11-30 04:46:00
The Stylistics,Betcha By Golly Wow,2017-11-30 04:43:00
Gladys Knight & the Pips,Best Thing That Ever Happened To Me,2017-11-30 04:39:00
The Emotions,Best Of My Love,2017-11-30 04:34:00
Robert Palmer,Best Of Both Worlds,2017-11-30 04:31:00
Grateful Dead,Bertha,2017-11-30 04:24:00
Fleetwood Mac,Bermuda Triangle,2017-11-30 04:20:00
Elton John,Bennie and the Jets,2017-11-30 04:15:00
Strawbs,Benedictus,2017-11-30 04:11:00
Michael Jackson,Ben,2017-11-30 04:08:00
The Who,Bell Boy,2017-11-30 04:03:00
Derek & The Dominos,Bell Bottom Blues,2017-11-30 03:58:00
Todd Rundgren,Believe In Me,2017-11-30 03:56:00
Bauhaus,Bela Lugosi's Dead,2017-11-30 03:46:00
The Who,Behind Blue Eyes,2017-11-30 03:42:00
The Rolling Stones,Before They Make Me Run,2017-11-30 03:38:00
Freddy Fender,Before the Next Teardrop Falls,2017-11-30 03:36:00
Jackson Browne,Before The Deluge,2017-11-30 03:29:00
Carole King,Been To Caanan,2017-11-30 03:26:00
The Doors,Been Down So Long,2017-11-30 03:21:00
Patti Smith,Because The Night,2017-11-30 03:18:00
Brian Eno,Becalmed,2017-11-30 03:15:00
Roxy Music,Beauty Queen,2017-11-30 03:10:00
David Bowie,Beauty And The Beast,2017-11-30 03:07:00
Daniel Boone,Beautiful Sunday,2017-11-30 03:03:00
Curtis Mayfield,Beautiful Brother Of Mine,2017-11-30 02:56:00
Carole King,Beautiful,2017-11-30 02:52:00
The Ramones,Beat On The Brat,2017-11-30 02:50:00
Junior Byles,Beat Down Babylon,2017-11-30 02:46:00
The Rolling Stones,Beast Of Burden,2017-11-30 02:42:00
Hall & Oates,Beanie G. & The Rose Tattoo,2017-11-30 02:38:00
John Lennon,Be-Bop-A-Lula,2017-11-30 02:35:00
William DeVaughn,Be Thankful For What You Got,2017-11-30 02:29:00
Donovan Carless,Be Thankful,2017-11-30 02:26:00
Todd Rundgren,Be Nice To Me,2017-11-30 02:22:00
Loggins & Messina,Be Free,2017-11-30 02:15:00
Slade,Be,2017-11-30 02:11:00
Led Zeppelin,Battle Of Evermore,2017-11-30 02:06:00
XTC,Battery Brides,2017-11-30 02:01:00
Meatloaf,Bat Out Of Hell,2017-11-30 01:51:00
Rush,Bastille Day,2017-11-30 01:45:00
Ian Hunter,Bastard,2017-11-30 01:39:00
Cheech & Chong,Basketball Jones,2017-11-30 01:35:00
Steely Dan,Barrytown,2017-11-30 01:31:00
Heart,Barracuda,2017-11-30 01:27:00
The Who,Bargain,2017-11-30 01:22:00
Fleetwood Mac,Bare Trees,2017-11-30 01:17:00
Sparks,Barbecutie,2017-11-30 01:12:00
T Rex,Bang A Gong (Get It On),2017-11-30 01:08:00
Paul McCartney & Wings,Band On The Run,2017-11-30 01:02:00
Freda Payne,Band Of Gold,2017-11-30 01:00:00
Cat Stevens,Banapple Gas,2017-11-30 00:56:00
Randy Newman,Baltimore,2017-11-30 00:52:00
T Rex,Ballrooms Of Mars,2017-11-30 00:48:00
Big Star,Ballad Of El Goodo,2017-11-30 00:44:00
Elton John,Ballad Of A Well-Known Gun,2017-11-30 00:39:00
The Temptations,Ball Of Confusion,2017-11-30 00:34:00
Gerry Rafferty,Baker Street,2017-11-30 00:28:00
Bruce Springsteen,Badlands,2017-11-30 00:24:00
Jim Croce,"Bad, Bad Leroy Brown",2017-11-30 00:21:00
Grand Funk Railroad,Bad Time,2017-11-30 00:18:00
Steely Dan,Bad Sneakers,2017-11-30 00:14:00
Rory Gallagher,Bad Penny,2017-11-30 00:10:00
Montrose,Bad Motor Scooter,2017-11-30 00:06:00
Harold Melvin & The Bluenotes,Bad Luck,2017-11-30 00:00:00
