Artist,Title,Air Time
The Inmates,Dirty Water,2017-12-01 20:44:00
Frank Zappa,Dirty Love,2017-12-01 20:42:00
Crazy Horse,Dirty Dirty,2017-12-01 20:38:00
AC/DC,Dirty Deeds Done Dirt Cheap,2017-12-01 20:33:00
New Riders Of The Purple Sage,Dirty Business,2017-12-01 20:25:00
The Stooges,Dirt,2017-12-01 20:18:00
George Harrison,"Ding Dong, Ding Dong",2017-12-01 20:15:00
Boz Scaggs,Dinah Flo,2017-12-01 20:10:00
Richard & Linda Thompson,Dimming Of The Day,2017-12-01 20:06:00
Joy Division,Digital,2017-12-01 20:04:00
The Beatles,Dig A Pony,2017-12-01 20:00:00
Leon Redbone,Diddy Wah Diddy,2017-12-01 19:57:00
Joy Of Cooking,Did You Go Downtown,2017-12-01 19:47:00
Tom Waits,Diamonds On My Windshield (Looking For),2017-12-01 19:44:00
Joan Baez,Diamonds And Rust,2017-12-01 19:38:00
Seals & Crofts,Diamond Girl,2017-12-01 19:34:00
David Bowie,Diamond Dogs,2017-12-01 19:28:00
C.J.& Co.,Devil's Gun,2017-12-01 19:24:00
Kiss,Deuce,2017-12-01 19:21:00
Kiss,Detroit Rock City,2017-12-01 19:18:00
The J. Geils Band,Detroit Breakdown,2017-12-01 19:12:00
National Lampoon,Deteriorata,2017-12-01 19:06:00
Jerry Jeff Walker,Desperados Waiting For The Train,2017-12-01 19:00:00
Warren Zevon,Desperados Under The Eaves,2017-12-01 18:56:00
The Eagles,Desperado,2017-12-01 18:52:00
The Doobie Brothers,Dependin' On You,2017-12-01 18:47:00
Blondie,Denis,2017-12-01 18:45:00
Leon Russell,Delta Lady,2017-12-01 18:41:00
Helen Reddy,Delta Dawn,2017-12-01 18:38:00
Crosby Stills Nash & Young,Deja Vu,2017-12-01 18:34:00
Muddy Waters,Deep Down In Florida,2017-12-01 18:27:00
Pat Travers,Dedication,2017-12-01 18:19:00
The Four Seasons,"December, 1963 (Oh What A Night)",2017-12-01 18:15:00
The Clash,Death or Glory,2017-12-01 18:11:00
Mott The Hoople,Death May Be Your Santa Claus,2017-12-01 18:04:00
Public Image Ltd.,Death Disco,2017-12-01 18:00:00
John Prine,Dear Abby,2017-12-01 17:56:00
Terry Reid,Dean,2017-12-01 17:51:00
John Martyn,Dealer,2017-12-01 17:44:00
Deep Purple,Dealer,2017-12-01 17:41:00
Bad Company,Deal With The Preacher,2017-12-01 17:33:00
Jerry Garcia,Deal,2017-12-01 17:30:00
Loudon Wainwright III,Dead Skunk,2017-12-01 17:27:00
The Rolling Stones,Dead Flowers,2017-12-01 17:21:00
The Runaways,Dead End Justice,2017-12-01 17:14:00
Steely Dan,Deacon Blues,2017-12-01 17:05:00
Brick,Dazz,2017-12-01 16:59:00
Television,Days,2017-12-01 16:56:00
Return To Forever,Dayride,2017-12-01 16:52:00
Little Feat,Day Or Night,2017-12-01 16:45:00
Robin Trower,Day Of The Eagle,2017-12-01 16:40:00
Aretha Franklin,Day Dreaming,2017-12-01 16:35:00
Godspell Cast,Day By Day,2017-12-01 16:32:00
Badfinger,Day After Day,2017-12-01 16:29:00
The Jam,David Watts,2017-12-01 16:24:00
Cheech & Chong,Dave,2017-12-01 16:24:00
The O'Jays,"Darlin' Darlin' Baby (Sweet, Tender, Love)",2017-12-01 16:21:00
Bruce Springsteen,Darkness On The Edge Of Town,2017-12-01 16:16:00
Crosby Stills & Nash,Dark Star,2017-12-01 16:12:00
Cher,Dark Lady,2017-12-01 16:06:00
George Harrison,Dark Horse,2017-12-01 16:01:00
The Doobie Brothers,Dark Eyed Cajun Woman,2017-12-01 15:56:00
Rickie Lee Jones,Danny's All-Star Joint,2017-12-01 15:49:00
Elton John,Daniel,2017-12-01 15:45:00
The Cars,Dangerous Type,2017-12-01 15:41:00
David Bromberg,Danger Man,2017-12-01 15:38:00
Genesis,Dancing With The Moonlight Knight,2017-12-01 15:30:00
The Rolling Stones,Dancing With Mr. D,2017-12-01 15:23:00
Abba,Dancing Queen,2017-12-01 15:19:00
Captain Beyond,Dancing Madly Backwards,2017-12-01 15:15:00
Jackson 5,Dancing Machine,2017-12-01 15:13:00
Thin Lizzy,Dancing In The Moonlight,2017-12-01 15:07:00
King Harvest,Dancing In The Moonlight,2017-12-01 15:05:00
Led Zeppelin,Dancing Days,2017-12-01 15:01:00
Patti Smith,Dancing Barefoot,2017-12-01 14:56:00
Grateful Dead,Dancin' In The Streets,2017-12-01 14:52:00
Frank Zappa,Dancin' Fool,2017-12-01 14:48:00
Orleans,Dance With Me,2017-12-01 14:45:00
B-52's,Dance This Mess Around,2017-12-01 14:40:00
Santana,Dance Sister Dance,2017-12-01 14:32:00
Genesis,Dance On A Volcano,2017-12-01 14:26:00
The Rolling Stones,Dance Little Sister,2017-12-01 14:21:00
Roxy Music,Dance Away,2017-12-01 14:18:00
Gang Of Four,Damaged Goods,2017-12-01 14:14:00
America,Daisy Jane,2017-12-01 14:11:00
Shaun Cassidy,Da Do Ron Ron,2017-12-01 14:07:00
Dave Edmunds,Da Do Ron Ron,2017-12-01 14:05:00
Led Zeppelin,D'yer Mak'er,2017-12-01 14:00:00
Bloodrock,D.O.A.,2017-12-01 13:51:00
Peter Gabriel,D.I.Y.,2017-12-01 13:45:00
Average White Band,Cut The Cake,2017-12-01 13:37:00
The Who,Cut My Hair,2017-12-01 13:33:00
Rod Stewart,Cut Across Shorty,2017-12-01 13:27:00
Led Zeppelin,Custard Pie,2017-12-01 13:20:00
Grateful Dead,Cumberland Blues,2017-12-01 13:17:00
Genesis,Cuckoo Cocoon,2017-12-01 13:14:00
Return To Forever,Crystal Silence,2017-12-01 13:04:00
Leon Russell,Crystal Closet Queen,2017-12-01 13:01:00
Jimmy Reed,Crying Blind,2017-12-01 12:59:00
Nils Lofgren,Cry Tough,2017-12-01 12:53:00
Joe Cocker,Cry Me A River,2017-12-01 12:48:00
Lynyrd Skynyrd,Cry For The Bad Man,2017-12-01 12:43:00
Janis Joplin,Cry Baby,2017-12-01 12:39:00
Smokey Robinson,Cruisin',2017-12-01 11:54:00
Michael Nesmith,Cruisin',2017-12-01 11:50:00
Dixie Dregs,Cruise Control,2017-12-01 11:44:00
Nick Lowe,Cruel To Be Kind (original Version),2017-12-01 11:40:00
Nick Lowe,Cruel To Be Kind,2017-12-01 11:37:00
Ry Cooder,Crow Black Chicken,2017-12-01 11:34:00
Dan Fogelberg,Crow,2017-12-01 11:28:00
Muddy Waters,Crosseyed Cat,2017-12-01 11:22:00
Jethro Tull,Cross-eyed Mary,2017-12-01 11:18:00
Elton John,Crocodile Rock,2017-12-01 11:12:00
Bob Marley & The Wailers,Crisis,2017-12-01 11:08:00
John Lennon,Crippled Inside,2017-12-01 11:02:00
Leo Kottke,Cripple Creek,2017-12-01 11:00:00
Supertramp,Crime Of The Century,2017-12-01 10:54:00
Stevie Wonder,Creepin',2017-12-01 10:50:00
Kenny Rankin,Creepin',2017-12-01 10:47:00
Heart,Crazy On You,2017-12-01 10:41:00
The Rolling Stones,Crazy Mama,2017-12-01 10:36:00
J. J. Cale,Crazy Mama,2017-12-01 10:34:00
Van Morrison,Crazy Love,2017-12-01 10:31:00
The Allman Brothers,Crazy Love,2017-12-01 10:27:00
Queen,Crazy Little Thing Called Love,2017-12-01 10:25:00
Grateful Dead,Crazy Fingers,2017-12-01 10:18:00
Lou Reed,Crazy Feeling,2017-12-01 10:14:00
Bob Marley & The Wailers,Crazy Baldhead,2017-12-01 10:11:00
Dave Edmunds,Crawling From The Wreckage,2017-12-01 10:08:00
Budgie,Crash Course In Brain Surgery,2017-12-01 10:06:00
Neil Diamond,Cracklin' Rosie,2017-12-01 10:03:00
Nick Lowe,Cracking Up,2017-12-01 10:00:00
George Harrison,Crackerbox Palace,2017-12-01 09:55:00
David Bowie,Cracked Actor,2017-12-01 09:52:00
Joni Mitchell,Coyote,2017-12-01 09:46:00
Thin Lizzy,Cowboy Song,2017-12-01 09:41:00
Elizabeth Barraclaugh,Covered Up In Aces,2017-12-01 09:33:00
Joni Mitchell,Court & Spark,2017-12-01 09:30:00
Joe Walsh,County Fair,2017-12-01 09:23:00
James Taylor,Country Road,2017-12-01 09:19:00
Crosby Stills Nash & Young,Country Girl,2017-12-01 09:14:00
Elton John,Country Comfort,2017-12-01 09:07:00
Jefferson Starship,Count On Me,2017-12-01 09:03:00
Todd Rundgren,Couldn't I Just Tell You,2017-12-01 09:00:00
Climax Blues Band,Couldn't Get It Right,2017-12-01 08:56:00
The Spinners,Could It Be I'm Falling In Love,2017-12-01 08:48:00
Idris Muhammed,Could Heaven Ever Be Like This,2017-12-01 08:40:00
Frank Zappa,Cosmik Debris,2017-12-01 08:33:00
Funkadelic,Cosmic Slop,2017-12-01 08:28:00
Neil Young,Cortez The Killer,2017-12-01 08:16:00
Hot Tuna,Corners Without Exits,2017-12-01 08:12:00
Barry Manilow,Copacabana (At the Copa),2017-12-01 08:04:00
David Johansen,Cool Metro,2017-12-01 08:00:00
Squeeze,Cool For Cats,2017-12-01 07:56:00
Little River Band,Cool Change,2017-12-01 07:51:00
Brother Soul,Cookies,2017-12-01 07:45:00
C.W. McCall,Convoy,2017-12-01 07:41:00
Joni Mitchell,Conversation,2017-12-01 07:34:00
James White And The Blacks,Contort Yourself,2017-12-01 07:28:00
The Residents,Constantinople,2017-12-01 07:25:00
Procol Harum,Conquistador,2017-12-01 07:17:00
Paul Simon,Congratulations,2017-12-01 07:13:00
The Congos,Congoman,2017-12-01 07:03:00
Stevie Wonder,Confusion,2017-12-01 07:00:00
Lou Reed,Coney Island Baby,2017-12-01 06:53:00
Bob Marley & The Wailers,Concrete Jungle,2017-12-01 06:45:00
Delaney & Bonnie,Comin' Home,2017-12-01 06:42:00
Pink Floyd,Comfortably Numb,2017-12-01 06:33:00
Neil Young,Comes A Time,2017-12-01 06:30:00
Brothers Johnson,Come Together,2017-12-01 06:26:00
Aerosmith,Come Together,2017-12-01 06:22:00
Styx,Come Sail Away,2017-12-01 06:14:00
Van Morrison,Come Running,2017-12-01 06:11:00
Jaco Pastorius,"Come On, Come Over",2017-12-01 06:06:00
The Partridge Family,Come On Get Happy,2017-12-01 06:05:00
Neil Young,Come On Baby Let's Go Downtown,2017-12-01 06:01:00
Jimmy Buffett,Come Monday,2017-12-01 05:58:00
The Staple Singers,Come Go With Me,2017-12-01 05:55:00
Marvin Gaye,Come Get To This,2017-12-01 05:50:00
Elton John,Come Down In Time,2017-12-01 05:47:00
Jeff Beck,Come Dancing,2017-12-01 05:41:00
Devo,Come Back Jonee,2017-12-01 05:37:00
The Allman Brothers,Come And Go Blues,2017-12-01 05:32:00
Redbone,Come And Get Your Love,2017-12-01 05:27:00
Badfinger,Come And Get It,2017-12-01 05:24:00
Fleetwood Mac,Come A Little Bit Closer,2017-12-01 05:19:00
Starz,Coliseum Rock / It's A Riot,2017-12-01 05:12:00
Little Feat,"Cold, Cold, Cold",2017-12-01 05:08:00
Van Morrison,Cold Wind In August,2017-12-01 05:02:00
Crosby Stills & Nash,Cold Rain,2017-12-01 05:00:00
Todd Rundgren,Cold Morning Light,2017-12-01 04:56:00
Joni Mitchell,Cold Blue Steel And Sweet Fire,2017-12-01 04:52:00
Foreigner,Cold As Ice,2017-12-01 04:48:00
Harry Nilsson,Coconut,2017-12-01 04:45:00
Jackson Browne,Cocaine,2017-12-01 04:40:00
J. J. Cale,Cocaine,2017-12-01 04:38:00
Eric Clapton,Cocaine,2017-12-01 04:34:00
Loretta Lynn,Coal Miner's Daughter,2017-12-01 04:30:00
Tom Waits,Closing Time,2017-12-01 04:26:00
Rush,Closer To The Heart,2017-12-01 04:24:00
The Carpenters,Close To You,2017-12-01 04:20:00
Yes,Close To The Edge,2017-12-01 04:02:00
Ian Dury & The Blockheads,Clever Trever,2017-12-01 03:57:00
Ian Hunter,Cleveland Rocks,2017-12-01 03:52:00
Frank Zappa,Cletus Awreetus Awrightus,2017-12-01 03:49:00
Captain Beefheart,Clear Spot,2017-12-01 03:46:00
Yes,Clear Days,2017-12-01 03:44:00
Betty Wright,Clean Up Woman,2017-12-01 03:40:00
The Clash,Clash City Rockers,2017-12-01 03:36:00
Kevin Ayres,Clarence In Wonderland,2017-12-01 03:34:00
The Guess Who,Clap For The Wolfman,2017-12-01 03:30:00
The Clash,Clampdown,2017-12-01 03:27:00
War,"City, Country, City",2017-12-01 03:14:00
Steve Goodman,City Of New Orleans,2017-12-01 03:10:00
Arlo Guthrie,City Of New Orleans,2017-12-01 03:06:00
The Byrds,Citizen Kane,2017-12-01 03:03:00
Talking Heads,Cities,2017-12-01 02:59:00
War,Cisco Kid,2017-12-01 02:55:00
Yes,Circus Of Heaven,2017-12-01 02:50:00
Genesis,Cinema Show,2017-12-01 02:40:00
Faces,Cindy Incidentally,2017-12-01 02:37:00
Rickie Lee Jones,Chuck E's In Love,2017-12-01 02:34:00
The Carpenters,Christmas Waltz,2017-12-01 02:31:00
Jethro Tull,Christmas Song,2017-12-01 02:29:00
Tom Waits,Christmas Card From A Hooker In Minneapolis,2017-12-01 02:24:00
Kiss,Christine Sixteen,2017-12-01 02:16:00
The Heartbreakers,Chinese Rocks,2017-12-01 02:14:00
Pere Ubu,Chinese Radiation,2017-12-01 02:10:00
The Doobie Brothers,China Grove,2017-12-01 02:07:00
Iggy Pop,China Girl,2017-12-01 02:02:00
Grateful Dead,China Cat / I Know You Rider,2017-12-01 01:51:00
James Taylor,Chilli Dog,2017-12-01 01:49:00
Billy Thorpe,Children Of The Sun,2017-12-01 01:42:00
T Rex,Children Of The Revolution,2017-12-01 01:38:00
Fabulous Poodles,Chicago Boxcar (Boston Back),2017-12-01 01:35:00
Graham Nash,Chicago,2017-12-01 01:31:00
Sammy Johns,Chevy Van,2017-12-01 01:28:00
The Byrds,Chestnut Mare,2017-12-01 01:25:00
The Groundhogs,Cherry Red,2017-12-01 01:18:00
Eric Donaldson,Cherry Oh Baby,2017-12-01 01:16:00
The Rolling Stones,Cherry Oh Baby,2017-12-01 01:12:00
The Runaways,Cherry Bomb,2017-12-01 01:10:00
The Move,Cherry Blossom Clinic Revisited,2017-12-01 01:02:00
Ry Cooder,Cherry Ball Blues,2017-12-01 00:58:00
Suicide,Cheree,2017-12-01 00:54:00
Leonard Cohen,Chelsea Hotel No. 2,2017-12-01 00:51:00
Jimmy Buffett,Cheeseburger In Paradise,2017-12-01 00:48:00
ZZ Top,Cheap Sunglasses,2017-12-01 00:43:00
Max Romeo,Chase The Devil,2017-12-01 00:40:00
Con Funk Shun,Chase Me,2017-12-01 00:35:00
Giorgio Moroder,Chase,2017-12-01 00:26:00
Lou Reed,Charley's Girl,2017-12-01 00:23:00
Fanny,Charity Ball,2017-12-01 00:21:00
Bob Dylan,Changing of The Guards,2017-12-01 00:14:00
Jimmy Buffett,"Changes In Latitudes, Changes In Attitudes",2017-12-01 00:11:00
Jimi Hendrix,Changes,2017-12-01 00:06:00
David Bowie,Changes,2017-12-01 00:03:00
