Artist,Title,Air Time
Bright Eyes,Take It Easy (Love Nothing),2016-12-13 16:17:00
The Eagles,Take It Easy,2016-12-13 16:09:00
Jackson Browne,Take It Easy,2016-12-13 16:05:00
The Dave Brubeck Quartet,Take Five,2016-12-13 15:59:00
Little Village,Take Another Look,2016-12-13 15:56:00
Passion Pit,Take A Walk,2016-12-13 15:52:00
R. B. Graves,Take A Letter Maria,2016-12-13 15:48:00
Taj Mahal,Take A Giant Step,2016-12-13 15:44:00
David Gilmour,Take A Breath,2016-12-13 15:38:00
Soft Cell,Tainted Love,2016-12-13 15:36:00
Gloria Jones,Tainted Love,2016-12-13 15:33:00
The Jayhawks,Tailspin,2016-12-13 15:29:00
M. F. S. B.,T. S. O. P. (The Sound Of Philadelphia),2016-12-13 15:26:00
The Police,Synchronicity II,2016-12-13 15:21:00
The Rolling Stones,Sympathy For The Devil,2016-12-13 15:15:00
The Kings,Switchin' To Glide / This Beat Goes On,2016-12-13 15:08:00
Nick Lowe,Switchboard Susan,2016-12-13 15:04:00
U2,Sweetest Thing,2016-12-13 15:01:00
Van Morrison,Sweet Thing,2016-12-13 14:56:00
Aretha Franklin,Sweet Sweet Baby,2016-12-13 14:54:00
Sarah McLachlan,Sweet Surrender,2016-12-13 14:49:00
Linda Ronstadt & Emmylou Harris,Sweet Spot,2016-12-13 14:46:00
Arthur Conley,Sweet Soul Music,2016-12-13 14:44:00
B. B. King,Sweet Sixteen,2016-12-13 14:39:00
Carole King,Sweet Seasons,2016-12-13 14:35:00
Emmylou Harris,Sweet Old World,2016-12-13 14:30:00
Deep Forest,Sweet Lullaby,2016-12-13 14:26:00
Chuck Berry,Sweet Little Sixteen,2016-12-13 14:23:00
The Velvet Underground,Sweet Jane,2016-12-13 14:18:00
Lou Reed,Sweet Jane,2016-12-13 14:10:00
Cowboy Junkies,Sweet Jane,2016-12-13 14:06:00
David Bromberg Band,Sweet Home Chicago,2016-12-13 14:01:00
Lynyrd Skynyrd,Sweet Home Alabama,2016-12-13 13:55:00
Creedence Clearwater Revival,Sweet Hitch-hiker,2016-12-13 13:53:00
Mike Gordon & Leo Kottke,Sweet Emotion,2016-12-13 13:47:00
Aerosmith,Sweet Emotion,2016-12-13 13:43:00
Eurythmics,Sweet Dreams (Are Made Of This),2016-12-13 13:39:00
Yes,Sweet Dreams,2016-12-13 13:33:00
Wailing Souls,Sweet Black Angel,2016-12-13 13:30:00
James Taylor,Sweet Baby James,2016-12-13 13:26:00
Talking Heads,Swamp,2016-12-13 13:21:00
Leonard Cohen,Suzanne,2016-12-13 13:16:00
Phil Collins,Sussudio,2016-12-13 13:11:00
Elvis Presley,Suspicious Minds,2016-12-13 13:07:00
Dale Hawkins,Susie-Q,2016-12-13 13:05:00
Cheap Trick,Surrender,2016-12-13 13:01:00
The Beach Boys,Surfin' USA,2016-12-13 12:58:00
The Beach Boys,Surf's Up,2016-12-13 12:53:00
The Beach Boys,Surfin' Safari,2016-12-13 12:51:00
The Trashmen,Surfin' Bird,2016-12-13 12:48:00
Jan & Dean,Surf City,2016-12-13 12:45:00
Genesis,Suppers Ready,2016-12-13 12:19:00
Stevie Wonder,Superwoman (Where Were You When I Needed You),2016-12-13 12:09:00
Stevie Wonder,Superstition,2016-12-13 12:04:00
Kings Of Leon,Supersoaker,2016-12-13 12:00:00
Ray Lamontagne,Supernova,2016-12-13 11:56:00
Crash Test Dummies,Superman's Song,2016-12-13 11:50:00
Eric Clapton,Superman Inside,2016-12-13 11:45:00
Five For Fighting,Superman (its Not Easy),2016-12-13 11:41:00
R. E. M.,Superman,2016-12-13 11:39:00
Curtis Mayfield,Superfly,2016-12-13 11:34:00
Rick James,Super Freak,2016-12-13 11:30:00
Joss Stone,Super Duper Love,2016-12-13 11:26:00
Soul Coughing,Super Bon Bon,2016-12-13 11:22:00
James Brown,Super Bad,2016-12-13 11:18:00
Bob Mould,Sunspots,2016-12-13 11:16:00
Donovan,Sunshine Superman,2016-12-13 11:13:00
Cream,Sunshine Of Your Love,2016-12-13 11:07:00
Don Henley,Sunset Grill,2016-12-13 11:01:00
Norah Jones,Sunrise,2016-12-13 10:57:00
Shawn Colvin,Sunny Came Home,2016-12-13 10:53:00
The Kinks,Sunny Afternoon,2016-12-13 10:49:00
Gordon Lightfoot,Sundown,2016-12-13 10:45:00
U2,"Sunday, Bloody Sunday",2016-12-13 10:40:00
Joe Jackson,Sunday Papers,2016-12-13 10:35:00
The Velvet Underground & Nico,Sunday Morning,2016-12-13 10:32:00
Kris Kristofferson,Sunday Mornin' Comin' Down,2016-12-13 10:28:00
The Beatles,Sun King,2016-12-13 10:24:00
Bob Marley & The Wailers,Sun Is Shining,2016-12-13 10:19:00
Ramsey Lewis,Sun Goddess,2016-12-13 10:11:00
Cowboy Junkies,Sun Comes Up,2016-12-13 10:07:00
Local Natives,Sun Hands,2016-12-13 10:02:00
Chuck Prophet,Summertime Thing,2016-12-13 09:56:00
The Jamies,Summertime Summertime,2016-12-13 09:53:00
Animal Collective,Summertime Clothes,2016-12-13 09:49:00
The Who,Summertime Blues,2016-12-13 09:45:00
Eddie Cochran,Summertime Blues,2016-12-13 09:43:00
Blue Cheer,Summertime Blues,2016-12-13 09:40:00
DJ Jazzy Jeff & The Fresh Prince,Summertime,2016-12-13 09:34:00
Big Brother & The Holding Company,Summertime,2016-12-13 09:30:00
The Decemberists,Summersong,2016-12-13 09:27:00
k. d. lang,Summerfling,2016-12-13 09:23:00
Frank Sinatra,Summer Wind,2016-12-13 09:19:00
The Rolling Stones,Summer Romance,2016-12-13 09:16:00
The Lovin' Spoonful,Summer In The City,2016-12-13 09:13:00
Billy Joel,"Summer, Highland Falls",2016-12-13 09:10:00
Death Cab For Cutie,Summer Skin,2016-12-13 09:06:00
B-52's,Summer Of Love,2016-12-13 09:02:00
Bob Dylan,Summer Days,2016-12-13 08:56:00
Seals & Crofts,Summer Breeze,2016-12-13 08:53:00
Pavement,Summer Babe (Winter Version),2016-12-13 08:47:00
Dire Straits,Sultans Of Swing,2016-12-13 08:41:00
Crosby Stills & Nash,Suite: Judy Blue Eyes,2016-12-13 08:31:00
James Taylor,Suite For 20 G,2016-12-13 08:27:00
Black Joe Lewis & The Honeybears,Sugarfoot,2016-12-13 08:24:00
Jerry Garcia,Sugaree,2016-12-13 08:14:00
The Archies,Sugar Sugar,2016-12-13 08:10:00
Neil Young,Sugar Mountain,2016-12-13 08:03:00
Rodriguez,Sugar Man,2016-12-13 08:00:00
Grateful Dead,Sugar Magnolia,2016-12-13 07:56:00
K. T. Tunstall,Suddenly I See,2016-12-13 07:53:00
The Postal Service,Such Great Heights,2016-12-13 07:47:00
Dr. John,Such A Night,2016-12-13 07:44:00
Bob Dylan,Subterranean Homesick Blues,2016-12-13 07:38:00
Radiohead,Subterranean Homesick Alien,2016-12-13 07:34:00
The Who,Substitute,2016-12-13 07:30:00
The Lumineers,Submarines,2016-12-13 07:27:00
Malo,Suavecito,2016-12-13 07:18:00
Gorillaz,Stylo,2016-12-13 07:14:00
Stealers Wheel,Stuck In The Middle With You,2016-12-13 07:09:00
Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,2016-12-13 07:02:00
U2,Stuck In A Moment You Can't Get Out Of,2016-12-13 06:57:00
The Lumineers,Stubborn Love,2016-12-13 06:52:00
Marvin Gaye,Stubborn Kind Of Fellow,2016-12-13 06:47:00
Elvin Bishop,Struttin' My Stuff,2016-12-13 06:43:00
The Go-Betweens,STREETS OF YOUR TOWN,2016-12-13 06:40:00
Bruce Springsteen,Streets Of Philadelphia,2016-12-13 06:33:00
Bruce Springsteen,Streets Of Fire,2016-12-13 06:29:00
The Rolling Stones,Street Fighting Man,2016-12-13 06:26:00
Brothers Johnson,Strawberry Letter 23,2016-12-13 06:21:00
The Beatles,Strawberry Fields Forever,2016-12-13 06:14:00
Frank Sinatra,Strangers In The Night,2016-12-13 06:12:00
Tom Petty & The Heartbreakers,Strangered In The Night,2016-12-13 06:06:00
Sharon Jones And The Dap-Kings,Stranger to My Happiness,2016-12-13 06:02:00
The Black Keys,Strange Times,2016-12-13 05:59:00
David Byrne & Brian Eno,Strange Overtones,2016-12-13 05:54:00
Electric Light Orchestra,Strange Magic,2016-12-13 05:50:00
Billie Holiday,Strange Fruit,2016-12-13 05:46:00
Tim Buckley,Strange Feelin,2016-12-13 05:38:00
The Doors,Strange Days,2016-12-13 05:34:00
Ted Hawkins,Strange Conversation,2016-12-13 05:29:00
Pete Yorn,Strange Condition,2016-12-13 05:25:00
Cream,Strange Brew,2016-12-13 05:23:00
Galaxie 500,Strange,2016-12-13 05:19:00
Son Volt,Straightface,2016-12-13 05:16:00
John Hiatt,Straight Outta Time,2016-12-13 05:12:00
Brian Auger's Oblivion Express,Straight Ahead,2016-12-13 05:06:00
The Hollies,Stop! Stop! Stop!,2016-12-13 05:03:00
The Supremes,Stop! In The Name Of Love,2016-12-13 05:00:00
The Pretenders,Stop Your Sobbing,2016-12-13 04:57:00
The Kinks,Stop Your Sobbing,2016-12-13 04:55:00
Bob Marley & The Wailers,Stop That Train,2016-12-13 04:50:00
The Black Keys,Stop Stop,2016-12-13 04:47:00
Mark Ronson,Stop Me,2016-12-13 04:43:00
Stevie Nicks,Stop Draggin' My Heart Around,2016-12-13 04:39:00
The Rolling Stones,Stop Breakin' Down,2016-12-13 04:34:00
Lucinda Williams,Stop Breakin' Down,2016-12-13 04:30:00
Joan Baez,Stones In The Road,2016-12-13 04:26:00
Laura Nyro,Stoned Soul Picnic,2016-12-13 04:22:00
Raphael Saadiq,Stone Rollin',2016-12-13 04:19:00
John Hiatt,Stolen Moments,2016-12-13 04:15:00
Milky Chance,Stolen Dance,2016-12-13 04:09:00
Jason Isbell,Stockholm,2016-12-13 04:06:00
Herbie Hancock,Stitched Up,2016-12-13 04:01:00
Johnny Nash,Stir It Up,2016-12-13 03:57:00
The Black Crowes,Sting Me,2016-12-13 03:53:00
Emerson Lake & Palmer,Still... You Turn Me On,2016-12-13 03:49:00
Boz Scaggs,Still Falling For You,2016-12-13 03:46:00
Paul Simon,Still Crazy After All These Years,2016-12-13 03:42:00
Sheryl Crow,Steve Mc Queen,2016-12-13 03:38:00
G Love & Special Sauce,Stepping Stone,2016-12-13 03:33:00
Joe Jackson,Steppin Out,2016-12-13 03:29:00
The Moody Blues,Steppin' In A Slidezone,2016-12-13 03:24:00
Tom Waits,Step Right Up,2016-12-13 03:18:00
Grateful Dead,Stella Blue,2016-12-13 03:12:00
Len,Steal My Sunshine,2016-12-13 03:07:00
Ben Harper & The Innocent Criminals,Steal My Kisses,2016-12-13 03:03:00
Eric Clapton,Steady Rollin' Man,2016-12-13 03:00:00
Jonatha Brooke,Steady Pull,2016-12-13 02:56:00
Shawn Colvin,Steady On,2016-12-13 02:50:00
The Raconteurs,Steady As She Goes,2016-12-13 02:46:00
Bee Gees,Stayin' Alive,2016-12-13 02:42:00
Sam Smith,Stay With Me,2016-12-13 02:38:00
Faces,Stay With Me,2016-12-13 02:33:00
Talking Heads,Stay Up Late,2016-12-13 02:30:00
The Hold Steady,Stay Positive,2016-12-13 02:27:00
The Arcs,Stay In My Corner,2016-12-13 02:23:00
First Aid Kit,Stay Gold,2016-12-13 02:19:00
Dave Matthews Band,Stay (Wasting Time),2016-12-13 02:13:00
Lisa Loeb,Stay (I Missed You),2016-12-13 02:10:00
U2,"Stay (faraway, So Close)",2016-12-13 02:05:00
The Blue Nile,Stay,2016-12-13 02:01:00
David Bowie,Stay,2016-12-13 01:54:00
David Bowie,Station To Station,2016-12-13 01:43:00
Jim White,Static On The Radio,2016-12-13 01:37:00
The Allman Brothers,Statesboro Blues,2016-12-13 01:32:00
Mood Swings,State Of Independence,2016-12-13 01:27:00
Mel & Tim,Starting All Over Again,2016-12-13 01:23:00
The Rolling Stones,Start Me Up,2016-12-13 01:20:00
Dinosaur Jr,Start Choppin',2016-12-13 01:12:00
The Kinks,Starstruck,2016-12-13 01:09:00
Yes,Starship Trooper,2016-12-13 01:00:00
The Records,Starry Eyes,2016-12-13 00:55:00
David Bowie,Starman,2016-12-13 00:50:00
Rick James and The Temptations,Standing On The Top,2016-12-13 00:40:00
Four Tops,Standing In The Shadows of Love,2016-12-13 00:36:00
Tammy Wynette,Stand By Your Man,2016-12-13 00:33:00
John Lennon,Stand By Me,2016-12-13 00:30:00
Ben E. King,Stand By Me,2016-12-13 00:27:00
Sly & The Family Stone,Stand,2016-12-13 00:24:00
R. E. M.,Stand,2016-12-13 00:21:00
Rodrigo Y Gabriela,Stairway To Heaven,2016-12-13 00:15:00
Led Zeppelin,Stairway To Heaven,2016-12-13 00:07:00
The Band,Stage Fright,2016-12-13 00:03:00
Fountains Of Wayne,Stacy's Mom,2016-12-13 00:00:00
