Artist,Title,Air Time
Genesis,Follow You Follow Me,2017-12-02 16:27:00
Steely Dan,FM,2017-12-02 16:22:00
REO Speedwagon,Flying Turkey Trot,2017-12-02 16:18:00
Joy Of Cooking,Flying Saucer Blues,2017-12-02 16:15:00
Strawbs,Flying,2017-12-02 16:10:00
Townes Van Zandt,Flyin' Shoes,2017-12-02 16:05:00
Marvin Gaye,Flyin' High (In The Friendly Sky),2017-12-02 16:01:00
Silver Convention,Fly Robin Fly,2017-12-02 15:55:00
Steve Miller,Fly Like An Eagle,2017-12-02 15:52:00
Rush,Fly By Night,2017-12-02 15:48:00
Can,Flow Motion,2017-12-02 15:44:00
Donald Byrd,Flight Time,2017-12-02 15:35:00
NRBQ,Flat-Foot Flewzy,2017-12-02 15:30:00
Parliament,Flashlight,2017-12-02 15:23:00
Kiss,Flaming Youth,2017-12-02 15:20:00
David Bowie,Five Years,2017-12-02 15:15:00
The Congos,Fisherman,2017-12-02 15:06:00
John Prine,Fish And Whistle,2017-12-02 15:03:00
The Damned,Fish,2017-12-02 15:01:00
Genesis,Firth of Fifth,2017-12-02 14:51:00
The J. Geils Band,First I Look At The Purse,2017-12-02 14:46:00
Grateful Dead,Fire On The Mountain,2017-12-02 14:42:00
Electric Light Orchestra,Fire On High,2017-12-02 14:36:00
Steely Dan,Fire In The Hole,2017-12-02 14:32:00
Three Dog Night,Fire Eater,2017-12-02 14:29:00
Free,Fire And Water,2017-12-02 14:25:00
James Taylor,Fire And Rain,2017-12-02 14:20:00
The Pointer Sisters,Fire,2017-12-02 14:17:00
Ohio Players,Fire,2017-12-02 14:12:00
Jimmy Buffett,Fins,2017-12-02 14:07:00
The Rolling Stones,Fingerprint File,2017-12-02 14:00:00
Crosby Stills Nash & Young,Find The Cost of Freedom,2017-12-02 13:58:00
The Isley Brothers,Fight The Power (Parts 1 & 2),2017-12-02 13:52:00
Queen,Fight From The Inside,2017-12-02 13:48:00
Con Funk Shun,Ffun,2017-12-02 13:42:00
Mandrill,Fencewalk,2017-12-02 13:34:00
Chuck Mangione,Feels So Good,2017-12-02 13:31:00
Morris Albert,Feelings,2017-12-02 13:27:00
Journey,Feeling That Way,2017-12-02 13:23:00
Nine Nine Nine,Feelin' Alright With The Crew,2017-12-02 13:18:00
Joe Cocker,Feelin' Alright,2017-12-02 13:13:00
Roberta Flack,Feel Like Makin' Love,2017-12-02 13:08:00
Bob Seger & The Silver Bullet Band,Feel Like A Number,2017-12-02 13:05:00
The Beach Boys,Feel Flows,2017-12-02 13:00:00
Big Star,Feel,2017-12-02 12:56:00
Little Feat,Feats Don't Fail Me Now,2017-12-02 12:51:00
Pink Floyd,Fearless,2017-12-02 12:45:00
John Cale,Fear Is A Man's Best Friend,2017-12-02 12:41:00
Queen,Father To Son,2017-12-02 12:34:00
Cat Stevens,Father & Son,2017-12-02 12:30:00
Little Feat,Fat Man In The Bathtub,2017-12-02 12:26:00
Jefferson Starship,Fast Buck Freddie,2017-12-02 12:22:00
David Bowie,Fascination,2017-12-02 12:16:00
George Harrison,Far East Man,2017-12-02 12:10:00
The Rolling Stones,Far Away Eyes,2017-12-02 12:05:00
Spooky Tooth,Fantasy Satisfier,2017-12-02 12:00:00
William Onyeabor,Fantastic Man,2017-12-02 11:53:00
The Damned,Fan Club,2017-12-02 11:48:00
Leonard Cohen,Famous Blue Raincoat,2017-12-02 11:43:00
Sly & The Family Stone,Family Affair,2017-12-02 11:40:00
David Bowie,Fame,2017-12-02 11:34:00
Link Wray,Fallin' Rain,2017-12-02 11:31:00
The Souther-Hillman-Furay Band,Fallin' In Love,2017-12-02 11:27:00
"Hamilton, Joe Frank & Reynolds",Fallin' In Love,2017-12-02 11:24:00
Stephen Stills,Fallen Eagle,2017-12-02 11:21:00
Hall & Oates,Fall In Philadelphia,2017-12-02 11:17:00
The Raincoats,Fairytale In The Supermarket,2017-12-02 11:14:00
Black Sabbath,Fairies Wear Boots,2017-12-02 11:06:00
Blondie,Fade Away And Radiate,2017-12-02 11:02:00
Bruce Springsteen,Factory,2017-12-02 11:00:00
Dan Fogelberg,Face The Fire,2017-12-02 10:54:00
Grateful Dead,Eyes Of The World,2017-12-02 10:48:00
Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,2017-12-02 10:44:00
B. T. Express,Express,2017-12-02 10:39:00
Lonnie Liston Smith,Expansions,2017-12-02 10:32:00
Bob Marley & The Wailers,Exodus,2017-12-02 10:25:00
Warren Zevon,Excitable Boy,2017-12-02 10:22:00
Wire,Ex-Lion Tamer,2017-12-02 10:19:00
Electric Light Orchestra,Evil Woman,2017-12-02 10:15:00
Santana,Everything's Coming Our Way,2017-12-02 10:12:00
Ray Stevens,Everything Is Beautiful,2017-12-02 10:05:00
Lou Donaldson,Everything I Do Gonna Be Funky,2017-12-02 10:00:00
Don Covay,Everything I Do Goin' Be Funky,2017-12-02 09:56:00
Steely Dan,Everyone's Gone To The Movies,2017-12-02 09:51:00
Van Morrison,Everyone,2017-12-02 09:47:00
The Buzzcocks,Everybody's Happy Nowadays,2017-12-02 09:44:00
Santana,Everybody's Everything,2017-12-02 09:41:00
The Kinks,Everybody's A Star,2017-12-02 09:36:00
The Main Ingredient,Everybody Plays The Fool,2017-12-02 09:32:00
Roy Ayers,Everybody Loves The Sunshine,2017-12-02 09:29:00
Willie Alexander And The Boom Boom Band,Everybody Knows,2017-12-02 09:25:00
Chic,Everybody Dance,2017-12-02 09:17:00
Rod Stewart,Every Picture Tells A Story,2017-12-02 09:11:00
Paul McCartney,Every Night,2017-12-02 09:08:00
Robert Palmer,Every Kind Of People,2017-12-02 09:04:00
Gulliver,Every Day's A Lovely Day,2017-12-02 09:01:00
Hot Chocolate,Every 1's A Winner,2017-12-02 08:56:00
Barbra Streisand,Evergreen (Love Theme from A Star Is Born),2017-12-02 08:51:00
The Buzzcocks,Ever Fallen In Love?,2017-12-02 08:49:00
Tom Petty & The Heartbreakers,Even The Losers,2017-12-02 08:45:00
Kraftwerk,Europe Endless,2017-12-02 08:35:00
Grateful Dead,Estimated Prophet,2017-12-02 08:29:00
Rupert Holmes,Escape (The Pina Colada Song),2017-12-02 08:24:00
Van Halen,Eruption,2017-12-02 08:23:00
Mocedades,Eres Tu (Touch The Wind),2017-12-02 08:19:00
The Jacksons,Enjoy Yourself,2017-12-02 08:15:00
Poobah,Enjoy What You Have,2017-12-02 08:09:00
Brian Eno,Energy Fools The Magician,2017-12-02 08:05:00
Traffic,Empty Pages,2017-12-02 08:01:00
Samantha Sang,Emotion,2017-12-02 07:56:00
Hot Chocolate,Emma,2017-12-02 07:52:00
Fleetwood Mac,Emerald Eyes,2017-12-02 07:48:00
Cheap Trick,Elo Kiddies,2017-12-02 07:44:00
Genesis,Eleventh Earl Of Mar,2017-12-02 07:37:00
Alice Cooper,Elected,2017-12-02 07:32:00
Elton John,Elderberry Wine,2017-12-02 07:28:00
ZZ Top,El Diablo,2017-12-02 07:24:00
Simon & Garfunkel,El Condor Pasa (If I Could),2017-12-02 07:21:00
Michael Franks,Eggplant,2017-12-02 07:16:00
Syd Barrett,Effervescing Elephant,2017-12-02 07:15:00
Roxy Music,Editions of You,2017-12-02 07:11:00
Joni Mitchell,Edith And The Kingpin,2017-12-02 07:08:00
Stephen Stills,Ecology Song,2017-12-02 07:03:00
Monty Python,Eclipse Of The Sun,2017-12-02 07:01:00
Pink Floyd,Echoes,2017-12-02 06:37:00
Bob Welch,Ebony Eyes,2017-12-02 06:32:00
Blondie,Eat to the Beat,2017-12-02 06:28:00
Frank Zappa,Eat That Question,2017-12-02 06:22:00
Grateful Dead,Easy Wind,2017-12-02 06:16:00
Little Feat,Easy To Slip,2017-12-02 06:12:00
Bob Marley & The Wailers,Easy Skanking,2017-12-02 06:10:00
Hot Tuna,Easy Now,2017-12-02 06:03:00
Eric Clapton,Easy Now,2017-12-02 06:01:00
Lowell George,Easy Money,2017-12-02 05:56:00
Uriah Heep,Easy Livin',2017-12-02 05:54:00
Emmylou Harris,Easy From Now On,2017-12-02 05:50:00
The Commodores,Easy,2017-12-02 05:46:00
Steely Dan,East St. Louis Toodle-Oo,2017-12-02 05:43:00
Jerry Reed,East Bound & Down,2017-12-02 05:40:00
Harry Nilsson,Early In The Morning,2017-12-02 05:38:00
Ringo Starr,Early 1970,2017-12-02 05:35:00
Blue Oyster Cult,E.T.I. (Extra Terrestrial Intelligence),2017-12-02 05:31:00
The Buzzcocks,E.S.P.,2017-12-02 05:27:00
Pleasure,Dust Yourself Off,2017-12-02 05:23:00
Kansas,Dust In The Wind,2017-12-02 05:20:00
Paul Simon,Duncan,2017-12-02 05:15:00
Eric Weissberg,Dueling Banjos,2017-12-02 05:11:00
Pere Ubu,Dub Housing,2017-12-02 05:08:00
Tom Waits,Drunk On The Moon,2017-12-02 05:03:00
O.V. Wright,Drowning On Land,2017-12-02 05:00:00
Foghat,Drivin' Wheel,2017-12-02 04:55:00
Mott The Hoople,Drivin' Sister,2017-12-02 04:50:00
Sniff N The Tears,Driver's Seat,2017-12-02 04:47:00
David Bowie,Drive-in Saturday,2017-12-02 04:42:00
Neil Young,Drive Back,2017-12-02 04:39:00
Dobie Gray,Drift Away,2017-12-02 04:34:00
Molly Hatchet,Dreams I'll Never See,2017-12-02 04:27:00
Fleetwood Mac,Dreams,2017-12-02 04:23:00
Blondie,Dreaming,2017-12-02 04:20:00
Gruppo Sportivo,Dreamin',2017-12-02 04:15:00
Supertramp,Dreamer,2017-12-02 04:11:00
Gary Wright,Dream Weaver,2017-12-02 04:07:00
Aerosmith,Dream On,2017-12-02 04:02:00
Suicide,Dream Baby Dream,2017-12-02 03:56:00
10cc,Dreadlock Holiday,2017-12-02 03:50:00
Aerosmith,Draw The Line,2017-12-02 03:47:00
Tommy James & The Shondells,Draggin' The Line,2017-12-02 03:44:00
Crazy Horse,Downtown,2017-12-02 03:41:00
B-52's,Downtown,2017-12-02 03:38:00
Peter Tosh,Downpressor Man,2017-12-02 03:31:00
Richard & Linda Thompson,Down Where The Drunkards Roll,2017-12-02 03:27:00
Joni Mitchell,Down To You,2017-12-02 03:21:00
Dire Straits,Down To The Waterline,2017-12-02 03:18:00
Tower Of Power,Down To The Nightclub,2017-12-02 03:15:00
Little Feat,Down The Road,2017-12-02 03:12:00
The Stooges,Down On The Street,2017-12-02 03:07:00
Gary Numan & Tubeway Army,Down In The Park,2017-12-02 03:03:00
Bob Dylan,Down In The Flood,2017-12-02 03:00:00
Dave Edmunds,Down Down Down,2017-12-02 02:57:00
Led Zeppelin,Down By The Seaside,2017-12-02 02:52:00
Buddy Miles,Down By The River,2017-12-02 02:45:00
The Osmonds,Down By The Lazy River,2017-12-02 02:42:00
Little Feat,Down Below The Borderline,2017-12-02 02:39:00
The Jam,Down At The Tube Station At Midnight,2017-12-02 02:35:00
Richard Hell & The Voidoids,Down At The Rock And Roll Club,2017-12-02 02:31:00
Lynyrd Skynyrd,Double Trouble,2017-12-02 02:28:00
The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),2017-12-02 02:24:00
Stevie Wonder,Don't You Worry Bout A Thing,2017-12-02 02:19:00
The Moody Blues,Don't You Feel Small,2017-12-02 02:17:00
Talking Heads,Don't Worry About The Government,2017-12-02 02:14:00
Eddie Money,Don't Worry,2017-12-02 02:09:00
John Martyn,Don't Want To Know,2017-12-02 02:07:00
The Beat,Don't Wait Up For Me,2017-12-02 02:04:00
Long John Baldry,Don't Try To Lay No Boogie Woogie (On The King Of Rock & Roll),2017-12-02 02:00:00
Steely Dan,Don't Take Me Alive,2017-12-02 01:56:00
Queen,Don't Stop Me Now,2017-12-02 01:52:00
Michael Jackson,Don't Stop 'til You Get Enough,2017-12-02 01:46:00
Fleetwood Mac,Don't Stop,2017-12-02 01:42:00
Beverly Bremers,Don't Say You Don't Remember,2017-12-02 01:39:00
"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,2017-12-02 01:35:00
Aretha Franklin,Don't Play That Song (You Lied),2017-12-02 01:32:00
Ry Cooder,Don't Mess Up A Good Thing,2017-12-02 01:28:00
Peter Tosh,Don't Look Back,2017-12-02 01:25:00
Boston,Don't Look Back,2017-12-02 01:19:00
Big Star,Don't Lie To Me,2017-12-02 01:15:00
Elton John,Don't Let The Sun Go Down On Me,2017-12-02 01:09:00
Eggs Over Easy,Don't Let Nobody,2017-12-02 01:06:00
James Taylor,Don't Let Me Be Lonely Tonight,2017-12-02 01:03:00
Neil Young,Don't Let It Bring You Down,2017-12-02 01:00:00
Crosby Stills Nash & Young,Don't Let It Bring You Down,2017-12-02 00:57:00
Thelma Houston,Don't Leave Me This Way,2017-12-02 00:53:00
Daryl Hall,Don't Leave Me Alone With Her,2017-12-02 00:46:00
Eric Clapton,Don't Know Why,2017-12-02 00:43:00
Wilson Pickett,Don't Knock My Love (Part 1),2017-12-02 00:40:00
Yes,Don't Kill The Whale,2017-12-02 00:36:00
The Allman Brothers,Don't Keep Me Wonderin',2017-12-02 00:33:00
Crystal Gayle,Don't It Make My Brown Eyes Blue,2017-12-02 00:30:00
Joni Mitchell,Don't Interrupt The Sorrow,2017-12-02 00:26:00
The Alan Parsons Project,Don't Hold Back,2017-12-02 00:23:00
Elton John,Don't Go Breaking My Heart,2017-12-02 00:18:00
David Soul,Don't Give Up On Us,2017-12-02 00:15:00
Frank Zappa,Don't Eat The Yellow Snow,2017-12-02 00:13:00
Tom Petty & The Heartbreakers,Don't Do Me Like That,2017-12-02 00:10:00
The Band,Don't Do It,2017-12-02 00:05:00
Neil Young,Don't Cry No Tears,2017-12-02 00:03:00
The Ramones,Don't Come Close,2017-12-02 00:00:00
